Encaje,Nombre,Sexo,Edad,Edad (meses),Etapa,Nacimiento,Tamaño,Peso (kg),Raza,Tipo de raza,PPP,Provincia,Zona,Localidad,Protectora,Tipo de protectora,Estado,Urgente,Buena con niños,Esterilizada,Vacunada,Con chip,Duplicada,Origen,Alta,Última revisión,Ficha,Foto,Descripción,Id
89,Micaela,Hembra,1 mes,1,Cachorra,2026-07-19,Mediano,,Mestizo,Mestiza,No,Valencia,Provincia vecina,Valencia,Salvando patitas,,Disponible,No,,,,,No,Kerubi,2026-08-08,2026-08-10,https://kerubi.es/animales/perros-en-adopcion/micaela/,https://kerubi.es/wp-content/uploads/2026/07/FB_IMG_1784319534210.jpg,"Micaela Edad: 05/08/19 Tamaño mediano Busca tanto ACOGIDA como ADOPCIÓN ❤️ Ella fue recogida por una chica que se la encontró por la calle, evidentemente sin identificar 😔 y nadie la reclamó nunca. Vino con una herida en la cabeza. Micaela tiene alergia ambiental, si alguien se interesara en su adopción, pagaríamos la medicación de por vida. Ahora está bien con ella y come pienso sin cereales. No le puede dar mucho el sol. Para Micaela buscamos una casa donde sea hija única ya que creemos qué estará mejor pero es sociable con machos en el paseo. No podemos decir nada malo de ella porque en cuanto la conoces, su personalidad te atrapa. Es simpática, alegre, cariñosa, carismática con extraños. Le encanta el agua, siempre que puede se mete en la piscina. Es activa así que te puede acompañar a cualquier aventura. Le encantan las chuches y la compañía. Es muy inteligente y aprende rápido. Siempre siempre está alegre y agradecida a pesar de todo lo que ha vivido. La pobre nunca se ha ido a una casa ni de acogida. Es una de nuestras veteranas pero queremos que deje de serlo 😔 Por ley, necesita licencia PPP pero es un mero trámite que te podemos ayudar a gestionar. Comunidad Valenciana 📍 para acogida España 📍 para adopción. La llevaremos sin coste. POR ESO NECESITAMOS QUE DIFUNDÁIS MUCHO, PORQUE PUEDE QUE SU FAMILIA ESTÉ EN ANDALUCÍA O EN EL NORTE, O DONDE SEA 🙏🏽 644260367 (solo WhatsApp)",kerubi:micaela
89,Noah,Hembra,1 mes,1,Cachorra,2026-07-14,Mediano,,Mestizo,Mestiza,No,Valencia,Provincia vecina,Valencia,Salvando patitas,,Disponible,No,,,,,No,Kerubi,2026-08-03,2026-08-10,https://kerubi.es/animales/perros-en-adopcion/noah/,https://kerubi.es/wp-content/uploads/2026/07/FB_IMG_1784059173859.jpg,"¡BUSCAMOS ACOGIDA O ADOPCIÓN PARA NOAH! 🙏🏽 ⚠️NO SIRVE PARA CAZAR⚠️ Hembra Edad: 15-12-24 Tamaño mediano (unos 25kg) Noah ha llegado a nosotras porque la que era su familia no ha podido gestionar bien las introducciones y los gatos de la familia se han deprimido con su llegada. Ahora es ella la que está buscando un nuevo hogar 💔 Es una perrita muy miedosa al principio, le asustan algunos ruidos. Una vez te coge confianza, es un bombón. Es muy muy cariñosa. No deja de ser una perrita que necesita bastante actividad y estimular su mente. Es sociable con todos los perros, así que creemos que podría vivir sola, o con otros. Si es un entorno no muy urbano, mejor, por los ruidos, pero lo valoraremos. Es muy cuidadosa, e inteligente. Muy dulce y amable. Ojalá encontremos su casa para siempre 🙏🏽 644260367 (solo WhatsApp) Acogida solo en la Comunidad Valenciana 📍 Adopción en cualquier lugar de España 📍 AYÚDALA COMPARTIENDO ESTA PUBLICACIÓN ✈️",kerubi:noah
89,Pepa,Hembra,12 meses,12,Joven,,Mediano,,Mestizo,Mestiza,No,Alicante,Alicante,Callosa de Segura,APADAC Callosa de Segura,,Disponible,No,,,,,No,APADAC Callosa de Segura,2026-08-09,2026-08-10,https://protectora-apadac.org/adopta/pepa,https://protectora-apadac.org/_next/image?url=%2Fapi%2Fmedia%2Ffile%2FWhatsApp%2520Image%25202026-07-30%2520at%252023.33.07%2520(4).jpg&w=3840&q=75,"Adopción responsable Ella es Pepa: intensidad, juego y un corazón gigante esperando por ti 💛 Convivencia Cuidados Historia Pepa, una terremoto de alegría con un corazón enorme ✨",apadac:pepa
89,Prim,Hembra,5 meses,5,Cachorra,,Mediano,,Mestizo,Mestiza,No,Castellón,Provincia vecina,"Castellón, España",Refugio Alcolea,Protectora,Disponible,No,,,,,No,Miwuki Pet Shelter,2026-08-03,2026-08-10,https://petshelter.miwuki.com/c/W1oIcVqpP7,https://img.miwuki.com/jm7VV3o3,,miwuki:w1oicvqpp7
89,Sarabi,Hembra,3 meses,3,Cachorra,2026-05-04,Mediano,,Mestizo,Mestiza,No,Valencia,Provincia vecina,Valencia,Help Dog Valencia,,Disponible,No,,Sí,,,No,Kerubi,2026-08-03,2026-08-10,https://kerubi.es/animales/perros-en-adopcion/sarabi/,https://kerubi.es/wp-content/uploads/2026/07/7ff36329-66b3-491b-8e8e-e708c8d38ec2.jpeg,"𝐒𝐀𝐑𝐀𝐁𝐈 𝐁𝐔𝐒𝐂𝐀 𝐅𝐀𝐌𝐈𝐋𝐈𝐀 𝐃𝐄 𝐀𝐃𝐎𝐏𝐂𝐈𝐎́𝐍 Es algo tímida al principio y tiene un poco de miedo, pero es muy buena y cariñosa. Tiene unos 3 meses y medio aprox…Está en un pueblo de Valencia y la adopción será en Valencia. Se hace contrato de adopción. Irá con vacunas, chip etcétera… lógicamente los gastos veterinarios los debe de cubrir la familia que la adopte. Si quieres que 𝐒𝐚𝐫𝐚𝐛𝐢 sea parte de tú familia envía WhatsApp a 661 75 51 27 ¿𝗡𝗢𝗦 𝗔𝗬𝗨𝗗𝗔𝗦 𝗔 𝗦𝗘𝗚𝗨𝗜𝗥 𝗔𝗬𝗨𝗗𝗔́𝗡𝗗𝗢𝗟𝗢𝗦! 🐕🐈‍⬛ ¡𝗣𝗢𝗥 𝗦𝗢𝗟𝗢 𝟭 𝗘𝗨𝗥𝗢 𝗔𝗟 𝗠𝗘𝗦 𝗣𝗨𝗘𝗗𝗘𝗦 𝗛𝗔𝗖𝗘𝗥𝗟𝗢? 👇🏾 https://www.teaming.net/group/list?q=HelpDog%20Valencia 𝗘𝗹 𝗺𝗮𝗹𝘁𝗿𝗮𝘁𝗼 𝘆 𝗮𝗯𝗮𝗻𝗱𝗼𝗻𝗼 𝗮𝗻𝗶𝗺𝗮𝗹 𝗲𝘀 𝘂𝗻 𝗱𝗲𝗹𝗶𝘁𝗼 𝘁𝗶𝗽𝗶𝗳𝗶𝗰𝗮𝗱𝗼 𝗲𝗻 𝗲𝗹 𝗖𝗼́𝗱𝗶𝗴𝗼 𝗣𝗲𝗻𝗮𝗹. #elabandonoesundelitopenal #AdoptaYSalvaUnaVida #NoSonJuguetes #adoptanocompres #adoptaparatodalavidanosonjuguetes #EsterilizarSalvaVidas #adoptaunamigo #AYUDACOMPARTIR #AyudanosACompartir #todosseguidores",kerubi:sarabi
89,Urgente,Hembra,1 mes,1,Cachorra,2026-07-05,Mediano,,Mestizo,Mestiza,No,Valencia,Provincia vecina,Valencia,Salvando patitas,,Disponible,No,,,,,No,Kerubi,2026-08-03,2026-08-10,https://kerubi.es/animales/perros-en-adopcion/urgente-2/,https://kerubi.es/wp-content/uploads/2026/07/FB_IMG_1783194943479.jpg,"¡OS NECESITAMOS OTRA VEZ! 🙏🏽 Buscamos acogidas de al menos un mes para estos perretes. NECESITAMOS hacer unas reformas en las jaulas donde viven. Lo ideal sería que no volvieran, pero al menos, que puedan estar fuera en lo que hacemos las obras, y que tengan un sitio mejor después. Porque con ellos dentro viviendo es muy difícil hacer obras. La otra vez que pedimos acogidas no salieron todos, pero sí para algunos y fue de mucha ayuda. Piano, Yoda, Jade, Fleicon, Dodot y Micaela buscan ACOGIDAS en la COMUNIDAD VALENCIANA 📍 Evidentemente, también buscan adopción. La info de cada animal está en las fotos. Contáctanos si puedes ayudar con alguna acogida. Hacen mucha mucha falta 🍀 644260367 (solo WhatsApp) AYÚDANOS COMPARTIENDO, por favor 🙏🏽",kerubi:urgente-2
89,Zori,Hembra,5 meses,5,Cachorra,,Mediano,,Mestizo,Mestiza,No,Valencia,Provincia vecina,"Valencia, España",Adaana,Protectora,Ya no aparece,No,,Sí,Sí,Sí,No,Miwuki Pet Shelter,2026-08-03,2026-08-09,https://petshelter.miwuki.com/c/oopyrpkCmJ,https://img.miwuki.com/Do3ft9K6,"Zori es muy buena, sociable con otros perros y con personas. Pasea muy bien con correa, agradecida, simpática... una perrita de 10.¡Impsoible resistirse! ¿Quieres darle a Zori la oportunidad de empezar su nueva vida contigo?",miwuki:oopyrpkcmj
88,Canela,Hembra,11 meses,11,Cachorra,,Mediano,10,Mestizo,Mestiza,No,Valencia,Provincia vecina,"Valencia, España",Alicia,Protectora,Disponible,No,Sí,Sí,Sí,,No,Miwuki Pet Shelter,2026-08-03,2026-08-10,https://petshelter.miwuki.com/c/NyipKugY1K,https://img.miwuki.com/BS8DB2C9,"Perrita encontrada en la calle muy cariñosa y con ganas de dar cariño y de ser mimada, cachorrita juguetona y muy lista.",miwuki:nyipkugy1k
87,Estela,Hembra,13 meses,13,Joven,2025-07-15,Mediano,16,,,No,Alicante,Alicante,Alicante,SPAP Villena,,Disponible,No,,,,,No,SPAP Villena,2026-08-03,2026-08-10,https://protectoravillena.com/animal/estela/,https://protectoravillena.com/wp-content/uploads/Estela-1.jpg,"Estela es una perrita sociable con las personas. Cuando sale a la calle puede mostrarse algo cohibida al principio, ya que necesita unos minutos para sentirse segura en un entorno nuevo. Sin embargo, en cuanto gana confianza, deja ver su lado más cariñoso y lo único que busca son mimos, atención y disfrutar de tu compañía. Con otros perros convive bien, aunque tiene su carácter. En algunas situaciones puede gruñir por celos si siente que tiene que competir por la atención de la persona que está con ella. Es un comportamiento que se puede trabajar con paciencia, constancia y una buena gestión de las presentaciones y los recursos. Estela no necesita ser una perra perfecta para merecer una familia. Solo busca a alguien que entienda cómo es, respete sus tiempos y esté dispuesto a ayudarla a seguir ganando confianza. A cambio, encontrarás una compañera muy agradecida, cariñosa y con muchas ganas de formar parte de un hogar para siempre. Si crees que Estela puede ser la compañera que estás buscando, ven a conocerla. Ella tan solo está esperando a la persona adecuada para empezar una nueva vida.",villena:10078
86,Sofía,Hembra,15 meses,15,Joven,2025-05-25,Mediano,18.8,,,No,Alicante,Alicante,Alicante,SPAP Villena,,Disponible,No,,,,,No,SPAP Villena,2026-08-03,2026-08-10,https://protectoravillena.com/animal/sofia/,https://protectoravillena.com/wp-content/uploads/Sofia-1.jpg,"Sofía llegó a la protectora el 26 de mayo de 2026 y, desde entonces, nos ha conquistado por su forma de ser. Es una perrita muy guapa, cariñosa y sociable, de esas que disfrutan de la compañía y se muestran cercanas con las personas. A pesar de ser jovencita, tiene una energía media, por lo que resulta una compañera muy agradable para el día a día. Además, pasea muy bien, haciendo que los momentos fuera sean tranquilos y disfrutables. Sofía es, sencillamente, un pequeño tesoro: una perrita equilibrada, afectuosa y encantadora, que está esperando encontrar una familia con la que compartir todo el cariño que tiene para dar.",villena:9989
85,Alma,Hembra,11 meses,11,Cachorra,,Pequeño,,Mestizo,Mestiza,No,Castellón,Provincia vecina,"Castellón, España",Huellas Callejeras,Protectora,Disponible,No,,,Sí,Sí,No,Miwuki Pet Shelter,2026-08-03,2026-08-10,https://petshelter.miwuki.com/c/FNmP01TLXv,https://img.miwuki.com/ig8pI0O1,"*Conoce a Alma: La cachorrita llena de energía* 🌼 Alma es una adorable cachorra de tres meses y medio que actualmente pesa seis kilos. Es una podenca muy juguetona y activa, siempre lista para jugar y explorar. Su alegría es contagiosa y está llena de vitalidad. Alma fue encontrada en unos caminos de zonas periurbanas y ha estado criada en exteriores. Aunque le cuesta un poco adaptarse a la vida dentro de una vivienda, su casa de acogida está trabajando con ella para ayudarla a convivir con otros perros, gatos y hasta aves. Este proceso es muy positivo para su desarrollo y crecimiento. Buscamos una familia definitiva para Alma que sea activa y deportista, ya que ella tiene una intensidad media-alta y necesita mucho ejercicio y estímulo. Se espera que, al llegar a la edad adulta, pesará alrededor de 18 kilos. Si sientes que tu hogar podría ser el lugar ideal para Alma y estás listo para darle la actividad y el amor que necesita, no dudes en contactarnos. ¡Alma está lista para encontrar su familia perfecta! 🏡❤",miwuki:fnmp01tlxv
85,Balma,Hembra,11 meses,11,Cachorra,,Mediano,,Mestizo,Mestiza,No,Valencia,Provincia vecina,"Valencia, España",Helpdog Valencia,Protectora,Disponible,No,,,,,No,Miwuki Pet Shelter,2026-08-03,2026-08-10,https://petshelter.miwuki.com/c/A1kL9SyVHE,https://img.miwuki.com/wg2bW5i6,"🐾BALMA BUSCA FAMILIA 🏡 Balma es una preciosa cruce de podenco de 9 meses, pesa 15 kg es tamaño mediana. 👉Es una perrita muy activa. 👉 Lo ideal sería casa con terreno o chalet. 👉 No testada con gatos. 👉 Es muy simpática y sociable con otros perros 👉 Le encanta correr y jugar. ¿Te animas a darle una nueva vida? ▪️TODOS NUESTROS PERRETES SE DAN EN ADOPCIÓN EN VALENCIA Y/O PUEBLOS DE ALREDEDOR ▪️ ▶️ Si quieres conocer más sobre alguno de nuestros peques o deseas recibir el cuestionario de pre adopción, no dudes en escribirnos ✍️ por WhatsApp al 622 44 61 10 . ▪️NO ATENDEMOS LLAMADAS.",miwuki:a1kl9syvhe
85,León,Hembra,16 meses,16,Joven,2025-04-01,Mediano,17.6,,,No,Alicante,Alicante,Alicante,SPAP Villena,,Disponible,No,,,,,No,SPAP Villena,2026-08-03,2026-08-10,https://protectoravillena.com/animal/leon/,https://protectoravillena.com/wp-content/uploads/IMG_8170.jpg,"León llegó a la protectora el 20 de enero de 2026. Desde entonces se ha mostrado como un perro activo y muy sociable con las personas. Disfruta mucho del contacto humano y suele acercarse con buena actitud cuando alguien le presta atención. En la calle se muestra seguro y sin miedos aparentes. Durante los paseos camina con energía y a veces estira un poco de la correa, algo normal en un perro con su nivel de actividad, pero en general mantiene una buena actitud mientras pasea. Es un compañero dinámico que parece disfrutar del ejercicio y del tiempo compartido con las personas. Buscamos para él una familia que tenga ganas de incluirlo en su rutina diaria y acompañarlo en paseos y actividades.",villena:9666
83,Vela,Hembra,2 años y 8 m,32,Joven,,Mediano,10,Spaniel Breton,De raza,No,Alicante,Alicante,"Alicante, España",Rocio R.,Particular,Disponible,No,Sí,,Sí,Sí,No,Miwuki Pet Shelter,2026-08-03,2026-08-10,https://petshelter.miwuki.com/c/Hr8HXKN5we,https://img.miwuki.com/wz0mY2L4,Vela es una perrita muy alegre. Muy activa que necesita una casa de campo para correr todos los dias. No tiene problema con otros perros. Sabe cazar. Por tanto es recomendable que no esté con gatos u otro animal.,miwuki:hr8hxkn5we
82,Ishkra,Hembra,18 meses,18,Joven,,Mediano,,Mestizo,Mestiza,No,Murcia,Provincia vecina,"Murcia, España","Esprineco, S.l.",Protectora,Disponible,No,Sí,,Sí,Sí,No,Miwuki Pet Shelter,2026-08-03,2026-08-10,https://petshelter.miwuki.com/c/xHcVjOIExc,https://img.miwuki.com/Tj2rs9d0,Es tranquilo y sociable con los demás perros y personas. Edad aproximada 1 año y medio.,miwuki:xhcvjoiexc
82,Nut,Hembra,18 meses,18,Joven,,Pequeño,12,Mestizo,Mestiza,No,Murcia,Provincia vecina,"Murcia, España",Spandy,Protectora,Disponible,No,Sí,Sí,Sí,Sí,No,Miwuki Pet Shelter,2026-08-03,2026-08-10,https://petshelter.miwuki.com/c/YelVcknBMM,https://img.miwuki.com/np8dm8U8,Nut es una perrita súper equilibrada e inteligente le gusta jugar con otros perros y es muy obediente a todo lo que le digas es súper cariñosa,miwuki:yelvcknbmm
82,Zelda,Hembra,18 meses,18,Joven,,Mediano,15,Mestizo,Mestiza,No,Castellón,Provincia vecina,"Castellón, España",Refugio Alcolea,Protectora,Disponible,No,Sí,,,,No,Miwuki Pet Shelter,2026-08-03,2026-08-10,https://petshelter.miwuki.com/c/4dbGsjIKol,https://img.miwuki.com/MA3yf2l3,perrita nacida en la protectora tiene un poco de miedo pero una vez conoce a la persona es supercariñosa,miwuki:4dbgsjikol
81,Hera,Hembra,5 meses,5,Cachorra,,Grande,35,Akita,De raza,No,Valencia,Provincia vecina,"Valencia, España",Briana A.,Particular,Disponible,No,Sí,,Sí,Sí,No,Miwuki Pet Shelter,2026-08-03,2026-08-10,https://petshelter.miwuki.com/c/iUAWNeovKh,https://img.miwuki.com/st5rk8O8,"Hera es una perrita que compré desde que tenía 3 meses, le dimos mucho amor y mucho cariño, pero ahora tengo un hijo y 2 perros más en casa y se dificulta tener 3 perros y un niño por el espacio, es un piso y es muy pequeño para ellos, ella es una perra muy imperativa y requiere de mucho espacio para poder jugar y quemar energía",miwuki:iuawneovkh
81,Kira,Hembra,7 meses,7,Cachorra,2026-01-01,,,,,No,Alicante,Alicante,Alicante,SPAP Villena,,Disponible,No,,,,,No,SPAP Villena,2026-08-03,2026-08-10,https://protectoravillena.com/animal/kira/,https://protectoravillena.com/wp-content/uploads/Kira-1.jpg,"Kira llegó a la protectora el 16 de junio de 2026 y, desde entonces, ha dejado claro que tiene una personalidad imposible de pasar por alto. Es una perra muy sociable, llena de energía y con una simpatía que contagia a todo el que la conoce. Es un auténtico torbellino: siempre está dispuesta a moverse, explorar y disfrutar de cada momento con entusiasmo. Además, convive con otros perros sin ningún problema, por lo que comparte espacio con ellos de forma tranquila. Kira busca una familia que disfrute de su carácter alegre y activo, y que quiera acompañarla en esta nueva etapa de su vida. Si estás buscando una compañera cariñosa, divertida y con muchas ganas de vivir, quizá Kira esté esperándote.",villena:10045
81,Toñaa,Hembra,15 meses,15,Joven,2025-05-01,Pequeño,,Mestizo,Mestiza,No,Valencia,Provincia vecina,Valencia,Salvando patitas,,Disponible,No,,,,,No,Kerubi,2026-08-03,2026-08-10,https://kerubi.es/animales/perros-en-adopcion/tonaa/,https://kerubi.es/wp-content/uploads/2026/07/FB_IMG_1784664352183.jpg,"¡NECESITAMOS UNA CASA QUE AYUDE A TOÑA! 🤞🏽 Toña es esta perrita de tamaño pequeño (no pesa ni 10kg) que necesita una casa con urgencia. Vino con sus dos bebés que ya están adoptados, de una perrera. Ahora la que necesita una vida mejor es Toña. Y ya lleva con nosotras MÁS DE UN AÑO. Vino con muchísimo miedo y aunque lo ha ido poco a poco perdiendo aún sigue siendo una perra muy miedosa. No tenemos el suficiente tiempo que requiere ayudar a una perra con sus miedos así que por eso buscamos ALGUIEN que tenga paciencia y tiempo para hacerlo ❤️ Una vez coge confianza, es muy cariñosa. Es súper sociable con otros perros, nunca crea ningún conflicto. NO buscamos una casa en la ciudad, sería ideal una casa o chalet para ir poco a poco ayudándola. Buscamos una casa con OTRO perro no miedoso que la ayude también. Creemos que PUEDE vivir con gatos. Le tiene mucho miedo a la gente, y le cuesta ir con la correa. Es una perrita muy sensible, que le hace falta alguien que entienda por todo lo que ha pasado y que respete sus tiempos. En la acogida los gastos están cubiertos 🙏🏽 Si estás interesadx en adoptarla, hacemos una acogida previa primero. Valencia y alrededores 📍 solo por ahora. Valoramos fuera de Valencia para adopción. 644260367 (solo WhatsApp) POR FAVOR, LE HACE FALTA 🤞🏽 AYÚDANOS COMPARTIENDO PORQUE ES LA ÚNICA MANERA DE LLEGAR A SU FAMILIA.",kerubi:tonaa
79,Ariel,Hembra,18 meses,18,Joven,,Pequeño,6,Mestizo,Mestiza,No,Valencia,Provincia vecina,"Valencia, España",Associació Animalista Tavernes,Protectora,Disponible,No,,Sí,,,No,Miwuki Pet Shelter,2026-08-03,2026-08-10,https://petshelter.miwuki.com/c/TKSJfJ21gF,https://img.miwuki.com/LB7hg4k9,,miwuki:tksjfj21gf
79,Sin Nombre,Hembra,18 meses,18,Joven,,Mediano,15,Mestizo,Mestiza,No,Valencia,Provincia vecina,"Valencia, España",Leonor R.,Particular,Disponible,No,,,,,No,Miwuki Pet Shelter,2026-08-03,2026-08-10,https://petshelter.miwuki.com/c/2n2FBq33yZ,https://img.miwuki.com/ef9aF1J9,"La encontré en la calle, parece tranquila es bastante juguetona",miwuki:2n2fbq33yz
79,Tina,Hembra,3 meses,3,Cachorra,,Grande,30,Mestizo,Mestiza,No,Murcia,Provincia vecina,"Murcia, España",Aproama,Protectora,Disponible,No,Sí,Sí,Sí,Sí,No,Miwuki Pet Shelter,2026-08-03,2026-08-10,https://petshelter.miwuki.com/c/xxpi7689kO,https://img.miwuki.com/IH5uT9Z8,"Tina es una perrita muy buena, cariñosa y tranquila, que disfruta de la compañía y del contacto con las personas. También le gusta correr y relacionarse con otros perros. Sabemos que anteriormente vivía en familia, con dos adultos, tres niños y otros perros, por lo que está acostumbrada al hogar y a la convivencia. La rescatamos de la perrera en 2025, y poco después dio a luz a 11 cachorros. Muchos de ellos enfermaron de parvovirus, una enfermedad muy dura. Aunque algunos no pudieron salir adelante, otros lograron sobrevivir tras estar ingresados y hoy ya tienen familia. Tina luchó por todos ellos. Ahora que sus pequeños han encontrado hogar, ella se ha quedado esperando su oportunidad. 🐾 Muy cariñosa y tranquila 🐾 Sociable con perros 🐾 Ha convivido con niños 🐾 Acostumbrada a vivir en familia 🐾 Le gusta pasear y correr Tina ya ha demostrado lo fuerte que es… ahora solo necesita una familia que la quiera a ella. Después de todo lo que ha vivido, ya le toca ser feliz.",miwuki:xxpi7689ko
78,Perma,Hembra,6 meses,6,Cachorra,,Gigante,,Mastin Espanol,De raza,No,Murcia,Provincia vecina,"Murcia, España",Spandy,Protectora,Disponible,No,Sí,Sí,Sí,Sí,No,Miwuki Pet Shelter,2026-08-03,2026-08-10,https://petshelter.miwuki.com/c/zbORHsSbk4,https://img.miwuki.com/Rw0er2U1,"Fue abandonada junto a todos sus hermanos de una camada indeseada es la única que queda en adopción tras meses de difusión, es una perra muy tranquila para ser cachorra y súper cariñosa",miwuki:zborhssbk4
